CONFIRMED_DATE,FUND_NUM,CLIENT_NAME,ACCOUNT_NAME,TRADE_NUM,FUND_CODE,FUND_NAME,ACTION,SHARES_CHANGED,MONEY_CHANGED,REMAINING_SHARES
20240105,TH0010000967,民生人寿,民生人寿保险股份有限公司-民生聚福宝终身寿险（万能型）,3517,999266,和谐6号,申购,0,"￥50,000,000.00","43,929,010.72"
20240307,TH0000001269,中原农业,中原农业保险股份有限公司资本金托管专户,133,601847,民汇62号,申购,"41,757,140.47","￥50,000,000.00","47,952,431.19"
20240812,TH0010000930,浙金信托,浙金汇债日日鑫1号债券投资集合资金信托计划,3371,601847,民汇62号,申购,0,"￥5,940,000.00","5,633,535.66"
20240117,TH0000005904,万向信托,万向信托-TOF系列35号（日日盈系列1期集合资金信托计划）,634,601847,民汇62号,申购,0,"￥5,900,000.00","5,680,724.05"
20240531,TH6010001123,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享1号集合资产管理计划,4052,601847,民汇62号,申购,0,"￥5,900,000.00","5,623,332.06"
20240715,TH0010000164,杭工信,杭工信-周添利5号集合资金信托计划,1629,601847,民汇62号,申购,0,"￥5,870,000.00","5,577,727.10"
20240821,TH0010000382,万向信托,万向信托-TOF系列35号（日日盈系列3期集合资金信托计划）,2024,999220,民汇20号,申购,0,"￥5,800,000.00","4,789,430.22"
20240624,TH6010001241,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享3号集合资产管理计划,4380,999220,民汇20号,申购,0,"￥5,800,000.00","4,809,286.90"
20240715,TH0010000382,万向信托,万向信托-TOF系列35号（日日盈系列3期集合资金信托计划）,2024,999261,汇通7号,申购,0,"￥5,800,000.00","5,030,355.59"
20240118,TH6010001123,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享1号集合资产管理计划,4052,999261,汇通7号,申购,0,"￥5,800,000.00","5,098,452.88"
20240516,TH0000001405,中韩人寿,中韩人寿保险有限公司,148,999214,月月盈理财债券,申购,0,"￥5,700,000.00","5,455,589.59"
20240410,TH0010000930,浙金信托,浙金汇债日日鑫1号债券投资集合资金信托计划,3371,601847,民汇62号,申购,0,"￥5,650,000.00","5,404,112.86"
20240710,TH0000004374,万向信托,万向信托-TOF系列20号（周周盈系列1期集合资金信托计划）,474,999220,民汇20号,申购,0,"￥5,630,000.00","4,662,525.88"
20240307,TH6010001123,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享1号集合资产管理计划,4052,601847,民汇62号,申购,0,"￥5,600,000.00","5,370,672.29"
20240822,TH6010001123,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享1号集合资产管理计划,4052,601847,民汇62号,申购,0,"￥5,600,000.00","5,308,056.87"
20240510,TH0010000981,安盟财产,安盟财产保险有限公司,3631,601847,民汇62号,申购,0,"￥5,600,000.00","5,345,041.52"
20240701,TH0000005904,万向信托,万向信托-TOF系列35号（日日盈系列1期集合资金信托计划）,634,999261,汇通7号,申购,0,"￥5,600,000.00","4,861,533.12"
20240416,TH6010001123,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享1号集合资产管理计划,4052,999261,汇通7号,申购,0,"￥5,600,000.00","4,887,841.49"
20240809,TH6010001123,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享1号集合资产管理计划,4052,999261,汇通7号,申购,0,"￥5,600,000.00","4,848,065.10"
20240626,TH0010000303,万向信托,万向信托-TOF系列35号（日日盈系列2期集合资金信托计划）,1830,999268,和谐8号,申购,0,"￥5,600,000.00","4,830,917.87"
20240626,TH0010000382,万向信托,万向信托-TOF系列35号（日日盈系列3期集合资金信托计划）,2024,999268,和谐8号,申购,0,"￥5,600,000.00","4,830,917.87"
20240626,TH6010001098,万向信托,万向信托-TOF系列35号（日日盈系列5期集合资金信托计划）,3931,999268,和谐8号,申购,0,"￥5,600,000.00","4,830,917.87"
20240613,TH6010022002,申万宏源,申万宏源淳丰怡享2号集合资产管理计划,6014,601847,民汇62号,申购,0,"￥5,500,000.00","5,237,596.42"
20240410,TH0010000981,安盟财产,安盟财产保险有限公司,3631,601847,民汇62号,申购,0,"￥5,500,000.00","5,260,640.84"
20240118,TH6010009842,华宝证券,华宝证券满月宝8号集合资产管理计划,5251,600629,民汇48号,申购,0,"￥5,500,000.00","5,010,476.45"
20240326,TH0010000458,招商信诺,招商信诺人寿保险有限公司-自有,2140,999220,民汇20号,申购,0,"￥5,500,000.00","4,586,773.41"
20240806,TH0010000458,招商信诺,招商信诺人寿保险有限公司-自有,2140,999220,民汇20号,申购,0,"￥5,500,000.00","4,546,205.98"
20240109,TH0000005904,万向信托,万向信托-TOF系列35号（日日盈系列1期集合资金信托计划）,634,999220,民汇20号,申购,0,"￥5,500,000.00","4,612,159.33"
20240531,TH0000003069,德华安顾,德华安顾人寿保险有限公司,333,999220,民汇20号,申购,0,"￥5,500,000.00","4,566,210.05"
20240118,TH0010000382,万向信托,万向信托-TOF系列35号（日日盈系列3期集合资金信托计划）,2024,999261,汇通7号,申购,0,"￥5,500,000.00","4,834,739.80"
20240613,TH6010022002,申万宏源,申万宏源淳丰怡享2号集合资产管理计划,6014,999261,汇通7号,申购,0,"￥5,500,000.00","4,780,945.76"
20240729,TH0010000930,浙金信托,浙金汇债日日鑫1号债券投资集合资金信托计划,3371,601847,民汇62号,申购,0,"￥5,470,000.00","5,192,709.32"
20240313,TH0010000930,浙金信托,浙金汇债日日鑫1号债券投资集合资金信托计划,3371,601847,民汇62号,申购,0,"￥5,450,000.00","5,224,309.82"
20240429,TH0010000164,杭工信,杭工信-周添利5号集合资金信托计划,1629,601847,民汇62号,申购,0,"￥5,440,000.00","5,196,790.22"
20240306,TH0000004341,万向信托,万向信托-TOF系列17号（周周盈系列1期集合资金信托计划）,471,999237,周周盈,申购,0,"￥5,400,000.00","4,509,771.17"
20240702,TH0000001393,中韩人寿,中韩人寿保险有限公司-万能险-农业银行托管专户,147,999214,月月盈理财债券,申购,0,"￥5,400,000.00","5,151,197.18"
20240801,TH0010000456,招商信诺,招商信诺人寿保险有限公司-万能,2138,999220,民汇20号,申购,0,"￥5,400,000.00","4,465,023.98"
20240923,TH0010000164,杭工信,杭工信-周添利5号集合资金信托计划,1629,999220,民汇20号,申购,0,"￥5,370,000.00","4,425,581.01"
20240620,TH6010005799,申万宏源,申万宏源沪甄9号集合资产管理计划,5198,999261,汇通7号,申购,0,"￥5,370,000.00","4,665,508.25"
20240815,TH0000004352,万向信托,万向信托-TOF系列18号（周周盈系列1期集合资金信托计划）,472,999237,周周盈,申购,0,"￥5,300,000.00","4,377,994.38"
20240516,TH0000001416,中韩人寿,中韩人寿保险有限公司,149,999214,月月盈理财债券,申购,0,"￥5,300,000.00","5,072,741.19"
20240314,TH6010001542,北京人寿,北京人寿分红型保险3号,4897,999214,月月盈理财债券,申购,0,"￥5,300,000.00","5,097,624.31"
20240322,TH0010000876,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活8号集合资产管理计划,3071,601847,民汇62号,申购,0,"￥5,300,000.00","5,077,114.67"
20240430,TH6010001121,光大资管,上海光大证券资产管理有限公司代光证资管汇福双周享1号集合资产管理计划,4050,601847,民汇62号,申购,0,"￥5,300,000.00","5,062,082.14"
20240521,TH6010001123,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享1号集合资产管理计划,4052,601847,民汇62号,申购,0,"￥5,300,000.00","5,054,840.25"
20240326,TH0010000456,招商信诺,招商信诺人寿保险有限公司-万能,2138,999220,民汇20号,申购,0,"￥5,300,000.00","4,419,981.65"
20240115,TH0010000759,杭工信,杭工信-民惠周开型4号集合资金信托计划,2630,600629,民汇48号,申购,0,"￥5,260,000.00","4,793,584.25"
20240308,TH0000004363,万向信托,万向信托-TOF系列19号（周周盈系列1期集合资金信托计划）,473,999237,周周盈,申购,0,"￥5,250,000.00","4,383,767.54"
20240709,TH0000001393,中韩人寿,中韩人寿保险有限公司-万能险-农业银行托管专户,147,999214,月月盈理财债券,申购,0,"￥5,250,000.00","5,005,243.59"
20240729,TH0010000827,北京人寿,北京人寿万能型保险2号,2871,999214,月月盈理财债券,申购,0,"￥5,200,000.00","4,951,437.82"
20240719,TH6010021858,兴银理财,兴银理财稳添利双周盈（14天最短持有）1号日开固收类理财产品,5897,603185,兴银惠享1号,申购,0,"￥5,100,000.00","4,997,232.02"
20240111,TH0010000981,安盟财产,安盟财产保险有限公司,3631,601847,民汇62号,申购,0,"￥5,100,000.00","4,912,821.50"
20240118,TH0010000303,万向信托,万向信托-TOF系列35号（日日盈系列2期集合资金信托计划）,1830,999261,汇通7号,申购,0,"￥5,100,000.00","4,483,122.36"
20240628,TH6010001124,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享2号集合资产管理计划,4053,999268,和谐8号,申购,0,"￥5,100,000.00","4,398,826.98"
20240118,TH0000004352,万向信托,万向信托-TOF系列18号（周周盈系列1期集合资金信托计划）,472,999237,周周盈,申购,0,"￥5,050,000.00","4,233,735.75"
20240829,TH6010001002,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活15号集合资产管理计划,3755,999220,民汇20号,申购,0,"￥5,040,000.00","4,159,788.71"
20240221,TH0010000161,杭工信,杭工信-周添利2号集合资金信托计划,1623,999220,民汇20号,申购,0,"￥5,040,000.00","4,212,990.05"
20240314,TH0010000742,杭工信,杭工信-民惠周开型3号集合资金信托计划,2595,600629,民汇48号,申购,0,"￥5,030,000.00","4,562,358.28"
20240321,TH6010009821,国民养老,国民养老保险股份有限公司-投资03,5230,999261,汇通7号,申购,0,"￥5,030,000.00","4,399,545.18"
20240625,TH6010021794,嘉实资本,嘉实资本管理有限公司-泰山添瑞17号FOF集合资产管理计划,5826,999220,民汇20号,申购,"4,357,678.23","￥5,017,430.71","4,159,700.47"
20240326,TH0010000804,国宝人寿,国宝人寿保险股份有限公司-智能宝,2814,999237,周周盈,申购,0,"￥5,000,000.00","4,169,794.01"
20240112,TH0010000919,长江养老,长江盛世华章集合型团体养老保障管理产品固收增利1号组合,3353,999214,月月盈理财债券,申购,0,"￥5,000,000.00","4,832,785.62"
20240403,TH0010000933,长江养老,长江盛世华章集合型团体养老保障管理产品延付增利1号,3411,999214,月月盈理财债券,申购,0,"￥5,000,000.00","4,801,229.11"
20240408,TH0010000933,长江养老,长江盛世华章集合型团体养老保障管理产品延付增利1号,3411,999214,月月盈理财债券,申购,0,"￥5,000,000.00","4,800,307.22"
20240710,TH6010001627,国宝人寿,国宝人寿保险股份有限公司-旺银宝,4984,999214,月月盈理财债券,申购,0,"￥5,000,000.00","4,766,898.66"
20240904,TH0000004431,工银安盛,工银安盛资产管理有限公司,480,999214,月月盈理财债券,申购,0,"￥5,000,000.00","4,748,338.08"
20240311,TH0000003069,德华安顾,德华安顾人寿保险有限公司,325,999214,月月盈理财债券,申购,0,"￥5,000,000.00","4,810,930.43"
20240322,TH0000004408,北京人寿,北京人寿-分红险-建设银行,477,999214,月月盈理财债券,申购,0,"￥5,000,000.00","4,805,843.91"
20240625,TH0010000827,北京人寿,北京人寿万能型保险2号,2871,999214,月月盈理财债券,申购,0,"￥5,000,000.00","4,772,358.50"
20240411,TH0000005892,国富人寿,国富人寿保险股份有限公司万能产品农行托管户,633,601855,日日盈货币,申购,0,"￥5,000,000.00","5,000,000.00"
20240326,TH0000004914,国宝人寿,国宝人寿保险股份有限公司-鑫如意,530,601855,日日盈货币,申购,0,"￥5,000,000.00","5,000,000.00"
20240205,TH0010000930,浙金信托,浙金汇债日日鑫1号债券投资集合资金信托计划,3371,601847,民汇62号,申购,0,"￥5,000,000.00","4,807,230.07"
20240304,TH0010000382,万向信托,万向信托-TOF系列35号（日日盈系列3期集合资金信托计划）,2024,601847,民汇62号,申购,0,"￥5,000,000.00","4,797,083.37"
20240701,TH0000005904,万向信托,万向信托-TOF系列35号（日日盈系列1期集合资金信托计划）,634,601847,民汇62号,申购,0,"￥5,000,000.00","4,755,564.01"
20240709,TH6010019860,万家共赢,万家共赢安盈宝集合资产管理计划,5789,601847,民汇62号,申购,0,"￥5,000,000.00","4,752,399.96"
20240606,TH6010017845,上银理财,上银理财“悦享利”系列理财产品（WPHF24M13009期）,5673,601847,民汇62号,申购,0,"￥5,000,000.00","4,763,719.51"
20240424,TH6010001124,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享2号集合资产管理计划,4053,601847,民汇62号,申购,0,"￥5,000,000.00","4,777,374.36"
20240813,TH6010001123,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享1号集合资产管理计划,4052,601847,民汇62号,申购,0,"￥5,000,000.00","4,741,583.69"
20240906,TH6010027918,东证融汇,东证融汇金多宝3个月9号集合资产管理计划,6376,601847,民汇62号,申购,0,"￥5,000,000.00","4,734,400.15"
20240220,TH6010001241,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享3号集合资产管理计划,4380,600629,民汇48号,申购,0,"￥5,000,000.00","4,542,976.56"
20240119,TH6010007797,华宝证券,华宝证券满月宝5号集合资产管理计划,5202,600629,民汇48号,申购,0,"￥5,000,000.00","4,554,563.67"
20240122,TH6010009838,华宝证券,华宝证券周周盈1301集合资产管理计划,5247,600629,民汇48号,申购,0,"￥5,000,000.00","4,554,148.83"
20240207,TH6010001255,华宝证券,华宝证券华享添利周周盈1号3期集合资产管理计划,4417,600629,民汇48号,申购,0,"￥5,000,000.00","4,547,521.60"
20240314,TH6010001255,华宝证券,华宝证券华享添利周周盈1号3期集合资产管理计划,4417,600629,民汇48号,申购,0,"￥5,000,000.00","4,535,147.39"
20240227,TH0000001269,中原农业,中原农业保险股份有限公司资本金托管专户,133,999220,民汇20号,申购,0,"￥5,000,000.00","4,178,156.60"
20240910,TH6010022041,长城证券,长城证券长鑫收益宝1号集合资产管理计划,6091,999220,民汇20号,申购,0,"￥5,000,000.00","4,123,711.34"
20240116,TH0010000382,万向信托,万向信托-TOF系列35号（日日盈系列3期集合资金信托计划）,2024,999220,民汇20号,申购,0,"￥5,000,000.00","4,190,763.56"
20240221,TH0010000820,万向信托,万向信托-TOF系列35号（日日盈系列4期集合资金信托计划）,2842,999220,民汇20号,申购,0,"￥5,000,000.00","4,179,553.62"
20240424,TH0010000303,万向信托,万向信托-TOF系列35号（日日盈系列2期集合资金信托计划）,1830,999220,民汇20号,申购,0,"￥5,000,000.00","4,160,772.24"
20240822,TH0010000303,万向信托,万向信托-TOF系列35号（日日盈系列2期集合资金信托计划）,1830,999220,民汇20号,申购,0,"￥5,000,000.00","4,128,478.24"
20240507,TH6010014005,上银理财,上银理财“价值甄选”系列理财产品（WPZF22Y01002期）,5543,999220,民汇20号,申购,0,"￥5,000,000.00","4,157,658.41"
20240515,TH0010000855,光大资管,上海光大证券资产管理有限公司代光证资管汇福乐活5号集合资产管理计划,2971,999220,民汇20号,申购,0,"￥5,000,000.00","4,155,239.76"
20240624,TH6010001124,光大资管,上海光大证券资产管理有限公司代光证资管汇福周周享2号集合资产管理计划,4053,999220,民汇20号,申购,0,"￥5,000,000.00","4,145,936.98"
20240409,TH0000004172,东吴人寿,东吴人寿-万能产品-建行,454,999220,民汇20号,申购,0,"￥5,000,000.00","4,165,278.24"
20240118,TH6010001098,万向信托,万向信托-TOF系列35号（日日盈系列5期集合资金信托计划）,3931,999261,汇通7号,申购,0,"￥5,000,000.00","4,395,218.00"
20240118,TH0010000820,万向信托,万向信托-TOF系列35号（日日盈系列4期集合资金信托计划）,2842,999261,汇通7号,申购,0,"￥5,000,000.00","4,395,218.00"
